               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 125,            0.020826,             0.04528,                   0,             0.95508,             0.96041,             0.97817,             0.80315,            0.018307,            0.028423,                   0,            0.005908,            0.005908,            0.005908
                 126,            0.019376,            0.043053,                   0,             0.96863,             0.94868,             0.97491,             0.79768,            0.018463,            0.029098,                   0,            0.005875,            0.005875,            0.005875
                 127,            0.020687,            0.051431,                   0,             0.96617,             0.96304,             0.98224,             0.80232,            0.018376,            0.028481,                   0,            0.005842,            0.005842,            0.005842
                 128,             0.02004,            0.042505,                   0,             0.97304,             0.95308,             0.98016,             0.79998,            0.018935,            0.029128,                   0,            0.005809,            0.005809,            0.005809
                 129,            0.021354,               0.049,                   0,             0.95689,             0.95308,             0.97813,             0.79906,            0.019341,            0.029401,                   0,            0.005776,            0.005776,            0.005776
                 130,            0.020178,            0.043971,                   0,              0.9545,             0.95351,             0.97398,             0.79564,            0.019479,            0.030571,                   0,            0.005743,            0.005743,            0.005743
                 131,             0.01954,            0.045795,                   0,             0.96292,             0.95203,             0.97775,             0.80219,             0.01872,            0.029806,                   0,             0.00571,             0.00571,             0.00571
                 132,            0.019568,            0.043068,                   0,             0.97145,             0.94721,             0.97957,             0.80193,            0.018993,            0.029797,                   0,            0.005677,            0.005677,            0.005677
                 133,            0.020032,            0.042127,                   0,             0.96928,             0.95015,             0.98043,             0.79645,            0.019203,            0.029773,                   0,            0.005644,            0.005644,            0.005644
                 134,            0.018313,            0.041688,                   0,             0.96444,             0.95431,             0.98032,             0.80511,            0.018893,             0.02931,                   0,            0.005611,            0.005611,            0.005611
                 135,             0.02006,            0.045058,                   0,             0.96032,             0.95806,             0.98011,             0.80289,            0.018942,            0.028899,                   0,            0.005578,            0.005578,            0.005578
                 136,            0.020465,            0.045342,                   0,             0.95866,             0.95195,              0.9784,             0.79453,             0.01967,            0.030331,                   0,            0.005545,            0.005545,            0.005545
                 137,            0.020686,            0.042876,                   0,              0.9616,             0.95015,             0.98017,             0.79407,            0.019969,            0.031194,                   0,            0.005512,            0.005512,            0.005512
                 138,            0.019166,            0.045589,                   0,             0.95824,             0.94428,             0.97484,             0.79595,            0.019752,            0.030754,                   0,            0.005479,            0.005479,            0.005479
                 139,            0.018813,            0.041063,                   0,             0.95716,             0.94721,             0.97767,             0.79596,            0.018934,            0.030224,                   0,            0.005446,            0.005446,            0.005446
                 140,            0.020282,            0.048592,                   0,             0.96133,             0.94781,             0.97716,             0.79802,            0.018783,            0.030076,                   0,            0.005413,            0.005413,            0.005413
                 141,            0.021411,            0.047904,                   0,             0.96164,             0.95578,             0.97575,             0.78721,            0.019697,            0.030642,                   0,             0.00538,             0.00538,             0.00538
                 142,            0.019052,            0.039673,                   0,              0.9626,             0.95308,             0.97745,             0.79414,             0.01955,            0.031719,                   0,            0.005347,            0.005347,            0.005347
                 143,            0.020427,            0.043922,                   0,             0.96371,             0.94721,             0.97362,             0.79272,            0.019187,            0.030498,                   0,            0.005314,            0.005314,            0.005314
                 144,            0.020114,            0.043899,                   0,             0.95695,             0.94522,             0.97244,             0.79214,            0.019317,            0.030152,                   0,            0.005281,            0.005281,            0.005281
                 145,            0.020077,            0.044224,                   0,             0.95745,             0.95691,             0.97729,             0.79701,            0.019152,            0.030144,                   0,            0.005248,            0.005248,            0.005248
                 146,            0.019863,            0.044915,                   0,             0.96168,             0.95015,             0.97158,              0.7878,            0.019428,            0.030716,                   0,            0.005215,            0.005215,            0.005215
                 147,            0.019748,            0.043484,                   0,             0.96415,             0.94636,             0.97013,             0.79389,            0.019079,            0.030019,                   0,            0.005182,            0.005182,            0.005182
                 148,            0.017617,            0.041165,                   0,             0.95887,             0.95455,             0.97184,             0.79688,            0.019012,            0.029544,                   0,            0.005149,            0.005149,            0.005149
                 149,            0.018278,            0.041072,                   0,             0.95787,             0.95601,             0.97081,              0.7933,            0.019439,            0.030637,                   0,            0.005116,            0.005116,            0.005116
                 150,            0.018466,            0.041176,                   0,             0.96316,             0.95161,             0.97257,             0.78052,            0.020122,            0.031633,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.018874,            0.041945,                   0,             0.95979,             0.94496,             0.97115,             0.78941,            0.019918,             0.03272,                   0,             0.00505,             0.00505,             0.00505
                 152,            0.019042,            0.044031,                   0,             0.96134,             0.95015,             0.97506,             0.79308,             0.01938,            0.030753,                   0,            0.005017,            0.005017,            0.005017
                 153,             0.01868,            0.042782,                   0,             0.95592,             0.95748,             0.97281,             0.79819,             0.01934,            0.030833,                   0,            0.004984,            0.004984,            0.004984
                 154,            0.019523,            0.046412,                   0,             0.95988,             0.94714,             0.97229,             0.79758,            0.019272,             0.03157,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.018696,            0.041463,                   0,             0.96249,             0.95308,             0.97854,             0.80199,            0.018938,            0.030876,                   0,            0.004918,            0.004918,            0.004918
